URL,Version,Status,OIDs,Name,Title,Description,Used
http://profiles.ihe.net/PHARM/MEOW/CodeSystem/ihe-cs-clinicalintenttype,0.1.0,active,,ClinicalIntentTypeCS,Clinical Intent Type CodeSystem,"Codes for the clinical intent type of medication use.",
